id,Número do Incidente,label,predicted,Nota1,Nota2,Comentário
2813,INC000026868225,elogio,elogio,5,5,excelente atendimento! parabéns!
2814,INC000026868147,elogio,elogio,5,5,muito bem atendida. parabéns ao atendente!
2815,INC000026868586,elogio,elogio,5,5,excelente atendimento
2816,INC000026868370,elogio,elogio,5,5,"atendimento rápido, antes do previsto e sanou todos os problemas da estação de trabalho"
2817,INC000026868552,elogio,elogio,5,5,"a carolyne que foi a atendente, foi muito objetiva e eficaz para resolver o problema, sem gastar muito tempo. deveria ser exemplo"
2818,INC000026868471,elogio,elogio,5,5,tecnico muito eficiente
2819,INC000026868464,elogio,elogio,5,5,excelente atendimento. obrigado
2820,INC000026868637,elogio,elogio,5,5,excelente atendimento
2821,INC000026868748,elogio,elogio,5,5,parabenizar o colaborador alan pelo atendimento com muita paciência e esclarecimento de todas as perguntas
2822,INC000026868810,elogio,elogio,5,5,fui atendida muito rápido!! parabéns a equipe.
2823,INC000026869020,elogio,elogio,5,5,excelente atendimento do técnico
2824,INC000026869409,elogio,elogio,5,5,atendimento muito bom. técnico com conhecimento e objetividade. muito obrigada
2825,INC000026869579,elogio,elogio,5,5,atendente muito gentil e educado
2826,INC000026869945,elogio,elogio,5,5,colaborador ágil prestativo e atencioso. parabéns!
2827,INC000026869714,elogio,elogio,5,5,parabéns rodrigo. excelente atendimento feito pelo profissional que utilizou diversas ferramentas de limpeza para tentar solucionar o problema. farei uso regularmente para testar as melhorias
2828,INC000026869705,elogio,elogio,5,5,atendente muito atencioso e prestativo
2829,INC000026869888,elogio,elogio,5,5,ótimo atendimento.
2830,INC000026869900,elogio,elogio,5,5,atendimento bem realizado pelo atendente
2831,INC000026869830,elogio,elogio,5,5,ótimo trabalho do analista. parabéns
2832,INC000026870005,elogio,elogio,5,5,ótimo atendimento
2833,INC000026870198,elogio,elogio,5,5,"problema foi resolvido com muita eficiência, parabéns a todos os envolvidos"
2834,INC000026870303,elogio,elogio,5,5,"otimo atendimento, os dois técnicos foram muito atenciosos e resolveram com muita rapidez o problema"
2835,INC000026870327,elogio,elogio,5,5,atendimento nota dez!
2836,INC000026870653,elogio,elogio,5,5,exelente atendimento
2837,INC000026870949,elogio,elogio,5,1,"o atendimento ainda não foi prestado, mas, será! parabéns edilaine, seu atendimento foi perfeito! pessoas como você é que garantem o sucesso de nossas empresas. favor repassar este elogio para ela e aos outros atendentes também, para que eles copiem o comportamento dela. abraços!"
2838,INC000026870984,elogio,elogio,5,5,excelente atendimento!
2839,INC000026871083,elogio,elogio,5,5,otimo atendimento
2840,INC000026871257,elogio,elogio,5,5,atendimento muito bom
2841,INC000026871442,elogio,elogio,5,5,otimo atendimento
2842,INC000026871900,elogio,elogio,5,5,agradeço pelo pronto atendimento da equipe
2843,INC000026871853,elogio,elogio,5,5,excelente atendimento
2844,INC000026871937,elogio,neutro,5,5,rapido e pratico
2845,INC000026872179,elogio,elogio,5,5,o profissional foi extremamente atencioso e paciente.
2846,INC000026872086,elogio,elogio,5,5,atendimento efetuado com eficiência
2847,INC000026872229,elogio,elogio,5,5,analista super cordial e atencioso
2848,INC000026872232,elogio,elogio,5,5,ótimo atendimento
2849,INC000026872472,elogio,elogio,5,5,"dentro do que dependia da ""simone"" foi atendido, gostei muito do atendimento, muito prestativa e e atenciosa.aestamos precisando de mais profissionis como ela.dê meus parabéns àa ela"
2850,INC000026872571,elogio,elogio,5,5,registro a dedicacão e o empenho da atendente silvia
2851,INC000026872772,elogio,elogio,5,5,"a tatiana foi educada, eficaz e muito atenciosa. modelo de atendimento na minha opinião. a educação dela não me pareceu algo falso, foi natural"
2852,INC000026872719,elogio,elogio,5,5,muito bom o atendimento da equipe n1 e n2!!!
2853,INC000026873175,elogio,elogio,5,5,pronto atendimento e exatidão. excelente serviço
2854,INC000026873284,elogio,elogio,5,5,excelente atendimento!
2855,INC000026873257,elogio,elogio,5,5,excelente atendimento
2856,INC000026873431,elogio,elogio,5,5,excelente atendimento!
2857,INC000026873446,elogio,elogio,5,5,excelente atendimento!
2858,INC000026873407,elogio,elogio,5,5,excelente atendimento
2859,INC000026873364,elogio,elogio,5,5,"a equipe sempre nos atendendo muito bem, parabens!"
2860,INC000026873488,elogio,elogio,5,5,excelente atendimento
2861,INC000026873553,elogio,elogio,5,5,ótimo atendimento.
2862,INC000026874088,elogio,elogio,5,5,ótimo atendimento
2863,INC000026874312,elogio,elogio,5,5,excelente atendimento
2864,INC000026874217,elogio,elogio,5,5,a educação da atendente faz com que o atendimento seja eficaz
2865,INC000026874493,elogio,elogio,5,1,"foi repassado para outra equipe técnica, excelente atendimento e presteza"
2866,INC000026874664,elogio,elogio,5,5,ótimo!
2867,INC000026874666,elogio,elogio,5,5,equipe maravilhosa
2868,INC000026874754,elogio,elogio,5,5,parabéns pela equipe eficiente e educada
2869,INC000026874979,elogio,elogio,5,5,"excelente atendimento, como sempre acontece"
2870,INC000026874890,elogio,elogio,5,5,atendimento perfeito
2871,INC000026875565,elogio,elogio,5,5,"atendente muito prestativa, proativa e educada"
2872,INC000026875601,elogio,elogio,5,5,"tarcisio muito prestativo , grata"
2873,INC000026875746,elogio,elogio,5,5,muito obrigado
2874,INC000026876032,elogio,elogio,5,5,atendimento foi otimo
2875,INC000026876023,elogio,elogio,5,5,o atendimento pelo técnico foi muito rápido e eficiente
2876,INC000026876442,elogio,elogio,5,5,bom atendimento e esclarescedor
2877,INC000026876788,elogio,elogio,4,5,"atendimento profissional, ágil e educado"
2878,INC000026876803,elogio,elogio,5,5,excelente atendimento!!!
2879,INC000026877178,elogio,elogio,5,5,muito bom o atendimento
2880,INC000026877233,elogio,elogio,5,5,excelente atendimento. técnico de parabéns
2881,INC000026877725,elogio,elogio,5,5,atendimento muito bom. problema resolvido
2882,INC000026641541,elogio,elogio,5,5,atendimento cordial e preciso
2883,INC000026764831,elogio,elogio,5,5,serviço foi excelente! vinicius foi extremamente prestativo e eficiente! muito obrigada!
2884,INC000026808181,elogio,elogio,5,5,"atendimento acima da expectativa, colaborador prestativo e muito comprometido"
2885,INC000026809685,elogio,elogio,5,5,atendimento eficiente e dinâmico!
2886,INC000026818907,elogio,elogio,5,5,atendimento rápido e preciso! parabéns a equipe!
2887,INC000026840885,elogio,elogio,5,5,fui atendido com agilidade /educação
2888,INC000026842131,elogio,elogio,5,5,excelente!
2889,INC000026843046,elogio,elogio,5,5,atendimento excelente
2890,INC000026848251,elogio,elogio,5,5,atendido com presteza profissional
2891,INC000026851071,elogio,elogio,5,5,atendimento excelente com rapidez e atendimento eficiente
2892,INC000026852936,elogio,elogio,5,5,"excelente, com a rápida solicitação."
2893,INC000026852991,elogio,elogio,5,5,excelente atendimento
2894,INC000026853673,elogio,elogio,5,5,excelente atendimento com um nível de atenção diferenciado realizado na parte física pelo técnico mário tic/revap
2895,INC000026854491,elogio,elogio,5,5,excelente atendimento
2896,INC000026858324,elogio,elogio,5,5,ótimo atendimento. parabéns thiago!
2897,INC000026858995,elogio,elogio,5,1,"ainda não conseguimos encontrar qual o problema, mas o atendimento foi excelente"
2898,INC000026859699,elogio,elogio,5,5,excelente atendimento do operador de tic thiago. muito educado e paciente
2899,INC000026860366,elogio,elogio,5,5,"ótimo atendimento, operador de tic educado e paciente, como deve ser. soube se expressar e explicou o procedimento"
2900,INC000026861340,elogio,elogio,5,5,ok! tudo certo e bom atendimento
2901,INC000026862120,elogio,elogio,5,5,fui muito bem atendido
2902,INC000026863368,elogio,elogio,5,5,grato pelo atendimento
2903,INC000026863637,elogio,elogio,5,5,ótimo atendido...
2904,INC000026864606,elogio,elogio,5,5,ótimo serviço e em um tempo rápido
2905,INC000026864823,elogio,elogio,4,1,o atendimento foi extremamente cordial
2906,INC000026864989,elogio,elogio,5,5,muito bom atendimento grato
2907,INC000026866791,elogio,elogio,5,5,o atendimento da ti é o máximo.!!!
2908,INC000026868149,elogio,elogio,5,5,excelente trabalho
2909,INC000026870493,elogio,elogio,5,5,"o atendimento da equipe de nível 2 foi rápido, atencioso e eficaz. muito obrigado!"
2910,INC000026871105,elogio,elogio,5,5,excelente atendimento! rápido e efetivo
2911,INC000026871395,elogio,elogio,5,5,parabéns ao operador!
2912,INC000026871392,elogio,elogio,5,5,excelente atendimento
2913,INC000026871438,elogio,elogio,5,5,"rápido, eficiente e cordial."
2914,INC000026872180,elogio,elogio,5,5,excelente atendimento!!!
2915,INC000026872167,elogio,elogio,5,5,excelente
2916,INC000026872338,elogio,elogio,5,5,excelente atendimento
2917,INC000026872775,elogio,elogio,5,5,grato. atendimento ok
2918,INC000026872705,elogio,elogio,5,5,atendimento rápido e atendeu por completo o solicitado.
2919,INC000026873294,elogio,elogio,5,5,excelente ajuda. perfeita
2920,INC000026874984,elogio,elogio,5,5,atendente muito atencioso. bom trabalho!
2921,INC000026874968,elogio,elogio,5,5,atendimento excelente
2922,INC000026875055,elogio,elogio,5,5,parabéns a equipe da bacia de campos
2923,INC000026875297,elogio,elogio,5,5,muito prestativo juan
2924,INC000026875534,elogio,elogio,5,5,"excelente, com o serviço e prazo. parabéns"
2925,INC000026875318,elogio,elogio,5,5,excelente atendimento por parte do profissional - chave aj8m
2926,INC000026875320,elogio,elogio,5,5,superou a minha expectativa elogio especial para a atendente brigida delgado
2927,INC000026875659,elogio,elogio,5,5,"excelente atendimento, todos os erros foram solucionado"
2928,INC000026875618,elogio,elogio,5,5,"a técnica foi super pró ativa, solucionando o problema com menos desgaste"
2929,INC000026876493,elogio,elogio,5,5,excelência e competência
2930,INC000026877145,elogio,elogio,5,5,obrigado pelo pronto atendimento no troca senha. a equipe da ti sempre disposta a atender as solicitações do cliente
2931,INC000026877103,elogio,elogio,5,5,pronto atendimento
2932,INC000026877211,elogio,elogio,5,5,"o atendimento realizado pelo técnico allan merece um elogio. ele teve que tomar várias ações, desde limpar perfis armazenados no computador, passando pela criação de um perfil local novo para meu usuário, edições do registro do windows, limpeza de disco, reconfiguração das opções do navegador, até investigar impactos de atualizações feitas no computador, para diagnosticar corretamente o problema e tomar as ações necessárias para corrigi-lo. isto demorou mais de uma hora, intervalo de tempo no qual o técnico mostrou-se tranquilo, atencioso e focado em resolver o problema"
2933,INC000026877485,elogio,elogio,5,5,atendente atenciosa e competente
2934,INC000026877487,elogio,elogio,5,5,atendente atenciosa e competente
2935,INC000026877490,elogio,elogio,5,5,atendente atenciosa e competente
2936,INC000026877646,elogio,elogio,5,5,atendimento rápdo e eficiente
2937,INC000026877656,elogio,elogio,5,5,funcionário cordial e compromissado em resolver o problema
2938,INC000026877975,elogio,elogio,5,5,muito bom e objetivo
2939,INC000026877921,elogio,elogio,5,5,excelente atendimento
2940,INC000026878331,elogio,elogio,5,5,excelente
2941,INC000026878220,elogio,elogio,5,1,"o atendimento foi prestado com máxima eficiência, porém não foi resolvido devido algum problema operacional no sistema"
2942,INC000026878225,elogio,elogio,5,5,"obrigado, parabéns pela eficiência."
2943,INC000026878471,elogio,elogio,5,5,excelente atendimento!
2944,INC000026878495,elogio,elogio,5,5,excelente atendimento!!!
2945,INC000026878411,elogio,neutro,5,1,"não foi resolvido pelo fato de não pertencer a mesa da opção 4 sap. no entanto a analista encaminhou para a mesa da opção 9 - outros serviços, pois se trata de acesso ao botão compartilhado. agradeço a atendente por toda orientação, rosângela"
2946,INC000026878789,elogio,elogio,5,5,um exelente atendimento
2947,INC000026879157,elogio,elogio,5,5,senha travou - resolvido prontamente
2948,INC000026879182,elogio,elogio,5,5,atendimento perfeito
2949,INC000026879443,elogio,elogio,5,5,atendente muito atencioso e prestativo muito bom atendimento
2950,INC000026879436,elogio,elogio,5,5,"o atendimento além de ser solucionado, foi prestado com muita eficiência por parte do atendente"
2951,INC000026879597,elogio,elogio,5,5,"profissional rápido, educado e com conhecimento pleno necessário para solução do problema. parabéns."
2952,INC000026879618,elogio,elogio,5,5,chamado atendido de forma rapida e eficiente
2953,INC000026879658,elogio,elogio,5,5,grato!
2954,INC000026879801,elogio,elogio,5,5,apoio excelente
2955,INC000026879844,elogio,elogio,5,5,atendimento nota 10
2956,INC000026879828,elogio,elogio,5,5,excelente atendimento! grato pela atençao
2957,INC000026880055,elogio,elogio,5,5,obrigado
2958,INC000026880279,elogio,elogio,5,5,ótimo atendimento e com alto grau de profissionalismo
2959,INC000026880153,elogio,elogio,5,5,excelente atendimento
2960,INC000026880229,elogio,elogio,5,5,excelente atendimento
2961,INC000026880265,elogio,elogio,5,5,ótimo atendimento
2962,INC000026880188,elogio,elogio,5,5,a atendente bernadete sempre resolve todos os problemas ligados ao gd. sempre segura e super atenciosa!
2963,INC000026880341,elogio,elogio,5,5,atendimento rápido. excelente!
2964,INC000026880669,elogio,elogio,5,5,atendimento excelente. muito obrigada
2965,INC000026880604,elogio,reclamação,1,1,"atendimento de péssima qualidade, equipes não se falam, alinhamento 0%"
2966,INC000026880725,elogio,elogio,5,5,ótimo atendimento
2967,INC000026880728,elogio,elogio,5,5,atendimento gentil e eficaz.
2968,INC000026880938,elogio,elogio,5,5,o profissional foi muito prestativo e cordial no atendimento
2969,INC000026881007,elogio,elogio,5,5,excelente atendimento
2970,INC000026881848,elogio,elogio,4,5,bom e rápido atendimento
2971,INC000026881867,elogio,elogio,5,5,fui bem atendida e minha pergunta foi bem respondida. obrigada
2972,INC000026881961,elogio,elogio,5,5,muito satisfeita fiquei ! obrigada
2973,INC000026882482,elogio,elogio,5,5,excelente atendido! parabéns!
2974,INC000026882559,elogio,elogio,5,5,excelente atendimento.técnico atencioso e eficaz
2975,INC000026882661,elogio,elogio,5,5,excelente
2976,INC000026882936,elogio,elogio,5,1,"sim em parte, quanto ao procedimento para atualização de acesso a ferramenta. porém, nesta data, ainda não houve a sincronização da autorização, que já se encontra aprovada. aguardarei segunda feira. 01/08/2016. já quanto ao atendimento da profissional, parabenizo pela atenção, conhecimento e destreza para propor solução ao problema"
2977,INC000026882944,elogio,elogio,5,5,excelente!
2978,INC000026883161,elogio,elogio,5,5,"espetacular o atendimento do sr. claúdio, demonstrou extrema educação, eficiência e conhecimento do assunto em voga. muito obrigado!"
2979,INC000026883111,elogio,elogio,5,5,obrigada pela paciência
2980,INC000026883121,elogio,elogio,5,5,serviço realizado com agilidade. parabéns a equipe envolvida
2981,INC000026883272,elogio,elogio,5,5,a help desker - viviane domingos silva prestou um excelente atendimento! muito atenciosa e com vasto conhecimento de causa. está de parabéns!
